date,bus_rkl,bus_rkn,bus_rpn,rail_lrt_ampang,rail_mrt_kajang,rail_lrt_kj,rail_monorail,rail_mrt_pjy,rail_ets,rail_intercity,rail_komuter_utara,rail_tebrau,rail_komuter,total_rail,total_bus,total_ridership,month_name,month_num
2023-12-01,218606.0,2937.0,45585.0,168552,247693,248375,61845,140846.0,12495.0,4194.0,17126.0,9695.0,40889.0,951710.0,267128.0,1218838.0,Dec,12
2023-12-02,154708.0,2171.0,40746.0,121162,210683,156112,52745,102086.0,11873.0,5176.0,15293.0,8704.0,27262.0,711096.0,197625.0,908721.0,Dec,12
2023-12-03,150965.0,2272.0,41731.0,107791,182682,134888,49677,86778.0,12160.0,4031.0,17563.0,7653.0,26823.0,630046.0,194968.0,825014.0,Dec,12
2023-12-04,216708.0,2791.0,42222.0,158852,225714,240874,57278,129915.0,11176.0,2220.0,12248.0,8980.0,36828.0,884085.0,261721.0,1145806.0,Dec,12
2023-12-05,219798.0,3302.0,43486.0,162829,234592,251648,58059,135152.0,9448.0,2205.0,10001.0,8980.0,36220.0,909134.0,266586.0,1175720.0,Dec,12
2023-12-06,222373.0,3124.0,42844.0,166493,240022,260962,59617,136859.0,9513.0,2509.0,10345.0,9515.0,36564.0,932399.0,268341.0,1200740.0,Dec,12
2023-12-07,221706.0,3083.0,42648.0,165729,237908,257507,60404,136029.0,11229.0,3609.0,14003.0,9597.0,38344.0,934359.0,267437.0,1201796.0,Dec,12
2023-12-08,226631.0,3018.0,45782.0,243298,246761,263425,67467,141735.0,12528.0,4416.0,17471.0,9810.0,43076.0,1049987.0,275431.0,1325418.0,Dec,12
2023-12-09,162397.0,2565.0,41780.0,137022,198646,160538,55417,94783.0,12014.0,5148.0,17416.0,9010.0,27802.0,717796.0,206742.0,924538.0,Dec,12
2023-12-10,156771.0,3447.0,44874.0,129807,189157,146307,55027,92218.0,12004.0,4253.0,17573.0,7991.0,27875.0,682212.0,205092.0,887304.0,Dec,12
2023-12-11,185599.0,2812.0,42615.0,151346,228886,215770,60232,129587.0,11624.0,3136.0,12960.0,9253.0,36401.0,859195.0,231026.0,1090221.0,Dec,12
2023-12-12,218665.0,2615.0,43974.0,163424,229422,250993,58386,134679.0,10616.0,2348.0,10919.0,9299.0,35918.0,906004.0,265254.0,1171258.0,Dec,12
2023-12-13,223170.0,2274.0,43540.0,161783,232067,252973,55103,134295.0,9836.0,2841.0,10939.0,9417.0,32801.0,902055.0,268984.0,1171039.0,Dec,12
2023-12-14,220466.0,2995.0,41218.0,159575,228167,243813,55364,130374.0,11393.0,4116.0,13130.0,9857.0,34868.0,890657.0,264679.0,1155336.0,Dec,12
2023-12-15,216371.0,2699.0,43711.0,169157,231037,238620,57597,131139.0,13180.0,4844.0,16098.0,9975.0,37314.0,908961.0,262781.0,1171742.0,Dec,12
2023-12-16,157848.0,2120.0,39290.0,117347,187170,149150,50605,88673.0,12600.0,5348.0,14746.0,9151.0,24661.0,659451.0,199258.0,858709.0,Dec,12
2023-12-17,155188.0,1942.0,43112.0,107590,174998,136255,50449,81925.0,12832.0,5466.0,16903.0,8603.0,25232.0,620253.0,200242.0,820495.0,Dec,12
2023-12-18,208852.0,2182.0,41260.0,154378,221001,231376,58056,125784.0,12609.0,5256.0,14736.0,9569.0,36118.0,868883.0,252294.0,1121177.0,Dec,12
2023-12-19,208038.0,1768.0,41252.0,157400,229228,243310,58686,130286.0,12445.0,4829.0,12356.0,9663.0,35344.0,893547.0,251058.0,1144605.0,Dec,12
2023-12-20,211332.0,1969.0,41442.0,159376,234192,243860,59167,130264.0,12619.0,5368.0,14767.0,9850.0,37250.0,906713.0,254743.0,1161456.0,Dec,12
2023-12-21,202995.0,1839.0,40984.0,156390,226323,235833,58541,127892.0,13069.0,6083.0,18370.0,9994.0,38097.0,890592.0,245818.0,1136410.0,Dec,12
2023-12-22,198824.0,1754.0,40057.0,156009,222417,224242,60866,123891.0,13823.0,6187.0,20506.0,9991.0,41332.0,879264.0,240635.0,1119899.0,Dec,12
2023-12-23,151159.0,1795.0,38531.0,126178,199294,179219,57465,97450.0,13083.0,6415.0,16767.0,9564.0,29573.0,735008.0,191485.0,926493.0,Dec,12
2023-12-24,144448.0,1716.0,42847.0,126020,222539,184568,68843,105650.0,12886.0,6555.0,15475.0,9405.0,29439.0,781380.0,189011.0,970391.0,Dec,12
2023-12-25,129313.0,1324.0,38642.0,112249,196188,144255,56232,93677.0,13089.0,6569.0,18355.0,9530.0,27572.0,677716.0,169279.0,846995.0,Dec,12
2023-12-26,180751.0,1502.0,40543.0,136939,199957,203335,55672,110624.0,12879.0,5088.0,17139.0,9658.0,33355.0,784646.0,222796.0,1007442.0,Dec,12
2023-12-27,187003.0,1646.0,40460.0,142064,213104,215793,55830,117196.0,12530.0,4869.0,14948.0,9806.0,33196.0,819336.0,229109.0,1048445.0,Dec,12
2023-12-28,184187.0,1728.0,42015.0,141124,209894,211994,57203,115891.0,13009.0,5269.0,16074.0,9998.0,33260.0,813716.0,227930.0,1041646.0,Dec,12
2023-12-29,181200.0,1765.0,43098.0,141251,209228,207230,57407,113962.0,13154.0,5308.0,17220.0,9974.0,35202.0,809936.0,226063.0,1035999.0,Dec,12
2023-12-30,141226.0,2304.0,39687.0,110788,178415,145818,53934,84225.0,12960.0,5371.0,17606.0,9384.0,27081.0,645582.0,183217.0,828799.0,Dec,12
2023-12-31,147295.0,2584.0,45916.0,149183,262265,200627,79585,120685.0,12895.0,5312.0,16531.0,8475.0,29350.0,884908.0,195795.0,1080703.0,Dec,12
2024-01-01,136143.0,2425.0,41204.0,103076,159042,130595,51696,79011.0,13418.0,5484.0,18993.0,7848.0,34988.0,604151.0,179772.0,783923.0,Jan,1
2024-01-02,211276.0,2858.0,44580.0,153716,217041,237751,57332,129116.0,11678.0,2428.0,12455.0,8753.0,36078.0,866348.0,258714.0,1125062.0,Jan,1
2024-01-03,216100.0,2878.0,44010.0,157042,224466,246491,56375,133884.0,9904.0,1876.0,10583.0,8792.0,34433.0,883846.0,262988.0,1146834.0,Jan,1
2024-01-04,216825.0,2777.0,42888.0,155018,221020,243042,55223,131962.0,9136.0,2584.0,11614.0,8935.0,33851.0,872385.0,262490.0,1134875.0,Jan,1
2024-01-05,213952.0,2978.0,43740.0,156007,223298,237731,57190,130901.0,10917.0,3450.0,13302.0,9436.0,35228.0,877460.0,260670.0,1138130.0,Jan,1
2024-01-06,150272.0,2983.0,38130.0,105102,158047,132972,44585,80745.0,10871.0,4283.0,12347.0,8505.0,20458.0,577915.0,191385.0,769300.0,Jan,1
2024-01-07,137987.0,2519.0,40584.0,90321,133496,110222,39254,64358.0,11308.0,3597.0,13501.0,7178.0,20445.0,493680.0,181090.0,674770.0,Jan,1
2024-01-08,218660.0,2798.0,42703.0,161338,222628,239274,56278,132196.0,9335.0,1981.0,10774.0,8560.0,35114.0,877478.0,264161.0,1141639.0,Jan,1
2024-01-09,220494.0,2655.0,43430.0,165949,237427,253414,56917,140539.0,7877.0,1806.0,11203.0,8451.0,35024.0,918607.0,266579.0,1185186.0,Jan,1
2024-01-10,223969.0,2897.0,39003.0,167526,236495,256824,57709,139065.0,8684.0,1886.0,12056.0,8472.0,35044.0,923761.0,265869.0,1189630.0,Jan,1
2024-01-11,222546.0,2855.0,38917.0,167341,233742,252494,59613,137389.0,9844.0,2971.0,13509.0,8875.0,35674.0,921452.0,264318.0,1185770.0,Jan,1
2024-01-12,221399.0,3085.0,40081.0,171423,239607,250510,61195,137321.0,11570.0,3683.0,15445.0,9401.0,39453.0,939608.0,264565.0,1204173.0,Jan,1
2024-01-13,155304.0,2217.0,35969.0,131116,176910,145906,48575,88603.0,10855.0,4623.0,13229.0,8772.0,22522.0,651111.0,193490.0,844601.0,Jan,1
2024-01-14,145903.0,2582.0,39548.0,101780,152481,122902,44741,74405.0,11271.0,3435.0,16170.0,7174.0,22453.0,556812.0,188033.0,744845.0,Jan,1
2024-01-15,218208.0,2844.0,41749.0,160979,223369,241545,56945,131468.0,10340.0,2226.0,11587.0,8578.0,35750.0,882787.0,262801.0,1145588.0,Jan,1
2024-01-16,222249.0,2429.0,42905.0,165856,235086,258528,57168,138316.0,8285.0,1870.0,10421.0,8399.0,37858.0,921787.0,267583.0,1189370.0,Jan,1
2024-01-17,227029.0,2670.0,43500.0,167244,239571,261518,57981,140181.0,7982.0,2106.0,9929.0,8367.0,36039.0,930918.0,273199.0,1204117.0,Jan,1
2024-01-18,222386.0,2522.0,43433.0,165975,235011,256519,59204,137630.0,10236.0,3076.0,11894.0,8941.0,36258.0,924744.0,268341.0,1193085.0,Jan,1
2024-01-19,222875.0,2934.0,44879.0,167326,239872,250623,59954,136987.0,11696.0,3895.0,14863.0,9496.0,38650.0,933362.0,270688.0,1204050.0,Jan,1
2024-01-20,157748.0,2214.0,39343.0,112232,176577,143735,46208,86507.0,11687.0,4875.0,13168.0,9061.0,24982.0,629032.0,199305.0,828337.0,Jan,1
2024-01-21,146405.0,2160.0,40929.0,97180,153555,122746,42970,73060.0,11363.0,3837.0,13891.0,7340.0,23963.0,549905.0,189494.0,739399.0,Jan,1
2024-01-22,217191.0,2780.0,44212.0,163130,229585,249564,57633,134500.0,10365.0,2294.0,11864.0,8792.0,37809.0,905536.0,264183.0,1169719.0,Jan,1
2024-01-23,217982.0,2386.0,44391.0,171129,245175,271194,59663,141930.0,9891.0,2027.0,11012.0,8893.0,41494.0,962408.0,264759.0,1227167.0,Jan,1
2024-01-24,231893.0,2511.0,43240.0,175617,255701,274327,62053,150582.0,11943.0,3584.0,16911.0,9262.0,75203.0,1035183.0,277644.0,1312827.0,Jan,1
2024-01-25,148247.0,2236.0,40736.0,99739,160884,131578,41704,81255.0,11564.0,4426.0,13925.0,9811.0,87676.0,642562.0,191219.0,833781.0,Jan,1
2024-01-26,204935.0,2574.0,45430.0,157017,226106,231260,59550,127930.0,12321.0,4300.0,14621.0,9975.0,43024.0,886104.0,252939.0,1139043.0,Jan,1
2024-01-27,151488.0,2262.0,40089.0,114892,170826,138859,47548,82374.0,12191.0,5352.0,14419.0,9172.0,26720.0,622353.0,193839.0,816192.0,Jan,1
2024-01-28,141146.0,2382.0,41601.0,96029,147205,119092,42535,69747.0,12990.0,4265.0,15932.0,7777.0,26961.0,542533.0,185129.0,727662.0,Jan,1
2024-01-29,219255.0,2576.0,44221.0,164224,232469,248727,59158,134653.0,10944.0,2636.0,12034.0,8852.0,37343.0,911040.0,266052.0,1177092.0,Jan,1
2024-01-30,218058.0,2376.0,44764.0,168871,244641,263233,59925,140745.0,9049.0,2019.0,10576.0,8860.0,37177.0,945096.0,265198.0,1210294.0,Jan,1
2024-01-31,226222.0,2645.0,45348.0,171748,255045,268155,63215,144011.0,9627.0,2610.0,10601.0,9257.0,37312.0,971581.0,274215.0,1245796.0,Jan,1
2024-02-01,176200.0,2741.0,44992.0,110345,168370,155342,38708,81837.0,9927.0,3600.0,11925.0,9630.0,24528.0,614212.0,223933.0,838145.0,Feb,2
2024-02-02,221002.0,2891.0,46306.0,167247,236335,243097,59159,130610.0,11324.0,3875.0,14057.0,9621.0,37243.0,912568.0,270199.0,1182767.0,Feb,2
2024-02-03,162718.0,3063.0,41803.0,123360,190133,156792,53502,90825.0,11402.0,4999.0,13426.0,8785.0,25916.0,679140.0,207584.0,886724.0,Feb,2
2024-02-04,149429.0,2863.0,43769.0,105648,161308,130682,46048,74441.0,11733.0,4198.0,14353.0,7467.0,25383.0,581261.0,196061.0,777322.0,Feb,2
2024-02-05,222777.0,2685.0,45666.0,172179,239347,254947,58095,136304.0,11040.0,2328.0,12429.0,8568.0,37371.0,932608.0,271128.0,1203736.0,Feb,2
2024-02-06,227198.0,2697.0,45819.0,178800,250875,269133,59472,142849.0,10605.0,2924.0,11822.0,9704.0,37917.0,974101.0,275714.0,1249815.0,Feb,2
2024-02-07,231367.0,3238.0,47067.0,181361,258635,270568,61496,144774.0,13294.0,3661.0,17235.0,9454.0,42587.0,1003065.0,281672.0,1284737.0,Feb,2
2024-02-08,213077.0,3314.0,47300.0,168826,236151,242448,58465,132386.0,14343.0,5525.0,17502.0,8002.0,42291.0,925939.0,263691.0,1189630.0,Feb,2
2024-02-09,185157.0,3316.0,46419.0,145126,187491,196128,59148,106380.0,14591.0,6319.0,18369.0,7576.0,40791.0,781919.0,234892.0,1016811.0,Feb,2
2024-02-10,168032.0,3941.0,53214.0,120724,183062,169787,68149,93213.0,14032.0,7044.0,16070.0,8108.0,42316.0,722505.0,225187.0,947692.0,Feb,2
2024-02-11,164656.0,3470.0,56449.0,127252,182602,165241,70687,90323.0,14118.0,6924.0,16692.0,7776.0,41047.0,722662.0,224575.0,947237.0,Feb,2
2024-02-12,140134.0,2009.0,45860.0,106837,161319,130448,50706,81617.0,14463.0,7065.0,20951.0,8435.0,33700.0,615541.0,188003.0,803544.0,Feb,2
2024-02-13,188291.0,2216.0,44783.0,140635,204475,207234,56343,114048.0,14142.0,5465.0,17163.0,8343.0,36502.0,804350.0,235290.0,1039640.0,Feb,2
2024-02-14,197412.0,2296.0,44392.0,149656,224887,228180,56279,122304.0,12719.0,5210.0,15101.0,7750.0,36154.0,858240.0,244100.0,1102340.0,Feb,2
2024-02-15,200443.0,2109.0,42436.0,152668,220617,230530,55506,123742.0,12750.0,5396.0,16028.0,9113.0,36251.0,862601.0,244988.0,1107589.0,Feb,2
2024-02-16,204067.0,2360.0,43880.0,151510,212781,221662,55202,120165.0,12909.0,5947.0,16714.0,9924.0,35149.0,841963.0,250307.0,1092270.0,Feb,2
2024-02-17,143744.0,2158.0,39482.0,115135,155676,132749,43440,78613.0,12708.0,6230.0,14874.0,8645.0,22221.0,590291.0,185384.0,775675.0,Feb,2
2024-02-18,137113.0,2630.0,43253.0,101449,142511,119540,40257,69311.0,13252.0,5742.0,16937.0,7234.0,21918.0,538151.0,182996.0,721147.0,Feb,2
2024-02-19,209565.0,2180.0,43604.0,172723,230066,253215,53312,134467.0,12418.0,4574.0,13826.0,8037.0,36426.0,919064.0,255349.0,1174413.0,Feb,2
2024-02-20,211946.0,2301.0,43267.0,176499,243230,269049,54497,140065.0,11762.0,4794.0,13258.0,8468.0,37926.0,959548.0,257514.0,1217062.0,Feb,2
2024-02-21,215491.0,2799.0,43371.0,180768,249306,275475,57684,138935.0,12072.0,4805.0,12769.0,8410.0,37940.0,978164.0,261661.0,1239825.0,Feb,2
2024-02-22,211269.0,2580.0,42404.0,179822,247036,269488,56753,140300.0,12531.0,5160.0,14918.0,8448.0,38098.0,972554.0,256253.0,1228807.0,Feb,2
2024-02-23,209954.0,2830.0,44247.0,182119,242257,256988,60272,138084.0,12949.0,6117.0,17893.0,9720.0,39386.0,965785.0,257031.0,1222816.0,Feb,2
2024-02-24,156990.0,2615.0,41481.0,169623,183818,159240,50639,92784.0,12833.0,6558.0,15613.0,8868.0,23670.0,723646.0,201086.0,924732.0,Feb,2
2024-02-25,146572.0,2503.0,41946.0,117169,166944,140301,48376,79274.0,12860.0,6295.0,18330.0,7629.0,24088.0,621266.0,191021.0,812287.0,Feb,2
2024-02-26,212055.0,2168.0,42024.0,178115,235328,258185,56729,135950.0,12689.0,5325.0,15215.0,8382.0,36826.0,942744.0,256247.0,1198991.0,Feb,2
2024-02-27,216371.0,2125.0,42543.0,182934,246509,274435,56226,142309.0,12451.0,4935.0,13304.0,8806.0,37064.0,978973.0,261039.0,1240012.0,Feb,2
2024-02-28,219487.0,2049.0,42525.0,185713,253870,279314,57466,144796.0,12258.0,5150.0,13883.0,8986.0,37905.0,999341.0,264061.0,1263402.0,Feb,2
2024-02-29,216258.0,1942.0,42507.0,186270,252901,276409,59795,143616.0,12844.0,5987.0,15852.0,8899.0,38573.0,1001146.0,260707.0,1261853.0,Feb,2
2024-03-01,215583.0,2631.0,43846.0,188995,249384,268053,62089,141862.0,13391.0,6444.0,19215.0,9868.0,41041.0,1000342.0,262060.0,1262402.0,Mar,3
2024-03-02,165033.0,2362.0,43090.0,139706,195237,171995,55338,96025.0,12726.0,6776.0,16420.0,9515.0,27472.0,731210.0,210485.0,941695.0,Mar,3
2024-03-03,161176.0,2631.0,45319.0,130402,175258,152048,54661,85758.0,12857.0,6357.0,18473.0,8295.0,26841.0,670950.0,209126.0,880076.0,Mar,3
2024-03-04,219804.0,2285.0,42771.0,186477,241113,265134,59523,139059.0,12669.0,4866.0,15335.0,8595.0,39106.0,971877.0,264860.0,1236737.0,Mar,3
2024-03-05,224527.0,2384.0,42942.0,192409,257664,282178,60525,146540.0,12105.0,4820.0,12990.0,9323.0,38955.0,1017509.0,269853.0,1287362.0,Mar,3
2024-03-06,225832.0,2935.0,42902.0,196748,265735,289291,61041,150217.0,12186.0,4573.0,13329.0,9104.0,40035.0,1042259.0,271669.0,1313928.0,Mar,3
2024-03-07,227707.0,3049.0,41806.0,195279,259437,285010,60294,146254.0,12212.0,5035.0,14739.0,9318.0,40181.0,1027759.0,272562.0,1300321.0,Mar,3
2024-03-08,225846.0,3495.0,45930.0,198209,255508,276187,62877,143507.0,12844.0,5752.0,18053.0,9988.0,41371.0,1024296.0,275271.0,1299567.0,Mar,3
2024-03-09,168978.0,3005.0,42296.0,147949,194931,171162,54303,93320.0,12778.0,5973.0,15810.0,9395.0,26489.0,732110.0,214279.0,946389.0,Mar,3
2024-03-10,168346.0,3350.0,47658.0,131424,172713,151129,51903,80835.0,12947.0,4571.0,17907.0,8432.0,28332.0,660193.0,219354.0,879547.0,Mar,3
2024-03-11,237735.0,3535.0,46665.0,195586,247030,269096,59478,143402.0,10879.0,2643.0,12957.0,8715.0,37004.0,986790.0,287935.0,1274725.0,Mar,3
2024-03-12,221923.0,2939.0,42910.0,183417,233981,262745,53876,141272.0,7274.0,2108.0,8890.0,9503.0,33486.0,936552.0,267772.0,1204324.0,Mar,3
2024-03-13,224017.0,2872.0,43964.0,187531,241245,270672,53256,144886.0,7915.0,1723.0,9980.0,9622.0,34623.0,961453.0,270853.0,1232306.0,Mar,3
2024-03-14,223361.0,2565.0,42407.0,187979,238180,269152,53163,143518.0,9473.0,2596.0,14050.0,9187.0,36408.0,963706.0,268333.0,1232039.0,Mar,3
2024-03-15,217129.0,2919.0,43834.0,186992,236822,254316,52790,139821.0,11585.0,2825.0,16569.0,9352.0,38566.0,949638.0,263882.0,1213520.0,Mar,3
2024-03-16,146219.0,1925.0,37022.0,117619,152241,132485,37208,77278.0,10279.0,3118.0,11415.0,8170.0,19529.0,569342.0,185166.0,754508.0,Mar,3
2024-03-17,138622.0,2208.0,38960.0,103038,134241,114307,35078,65252.0,11879.0,3009.0,14676.0,7349.0,19311.0,508140.0,179790.0,687930.0,Mar,3
2024-03-18,222959.0,2942.0,42381.0,185402,232543,257175,53048,142100.0,9532.0,1628.0,11270.0,8271.0,34857.0,935826.0,268282.0,1204108.0,Mar,3
2024-03-19,222250.0,2590.0,41954.0,187656,239783,270490,52783,144945.0,7216.0,1515.0,9302.0,8607.0,34219.0,956516.0,266794.0,1223310.0,Mar,3
2024-03-20,225446.0,2762.0,41967.0,189346,243689,270583,53653,147663.0,6874.0,1420.0,9261.0,8755.0,34153.0,965397.0,270175.0,1235572.0,Mar,3
2024-03-21,221817.0,2748.0,42558.0,188363,239066,268426,52547,143833.0,8684.0,2601.0,12292.0,8624.0,34085.0,958521.0,267123.0,1225644.0,Mar,3
2024-03-22,223335.0,2936.0,44741.0,193518,242789,260941,52855,145021.0,11625.0,2613.0,16281.0,9472.0,39440.0,974555.0,271012.0,1245567.0,Mar,3
2024-03-23,153237.0,2056.0,36224.0,128138,159646,144677,38859,81114.0,10328.0,2916.0,11667.0,8587.0,19227.0,605159.0,191517.0,796676.0,Mar,3
2024-03-24,145314.0,2134.0,38601.0,109748,135024,122018,36805,66243.0,11820.0,2768.0,14512.0,7253.0,20600.0,526791.0,186049.0,712840.0,Mar,3
2024-03-25,216733.0,2556.0,42590.0,186459,232026,258471,53337,141473.0,9956.0,1698.0,11113.0,8421.0,34594.0,937548.0,261879.0,1199427.0,Mar,3
2024-03-26,219942.0,2777.0,42441.0,200366,241644,272008,53002,146701.0,8125.0,1542.0,9535.0,8960.0,34383.0,976266.0,265160.0,1241426.0,Mar,3
2024-03-27,224826.0,2838.0,42623.0,195860,251996,278863,55175,149236.0,10339.0,2805.0,12345.0,9630.0,36155.0,1002404.0,270287.0,1272691.0,Mar,3
2024-03-28,137925.0,1808.0,33983.0,123967,156908,138478,38093,79863.0,10600.0,2919.0,12060.0,9120.0,18698.0,590706.0,173716.0,764422.0,Mar,3
2024-03-29,205205.0,2958.0,42235.0,182922,227034,241375,53130,132224.0,11535.0,2696.0,14601.0,8334.0,35378.0,909229.0,250398.0,1159627.0,Mar,3
2024-03-30,139163.0,2011.0,35542.0,136787,161181,145586,46335,80600.0,11653.0,3609.0,12015.0,8654.0,21794.0,628214.0,176716.0,804930.0,Mar,3
2024-03-31,134772.0,2201.0,39910.0,118616,136166,123186,40731,66271.0,11979.0,3085.0,14959.0,7900.0,20319.0,543212.0,176883.0,720095.0,Mar,3
2024-04-01,213268.0,2622.0,42843.0,190688,233202,258673,53052,141521.0,10369.0,2319.0,11072.0,8296.0,34659.0,943851.0,258733.0,1202584.0,Apr,4
2024-04-02,215764.0,2494.0,43126.0,194353,243455,272919,53697,146047.0,8429.0,1808.0,9994.0,8830.0,34672.0,974204.0,261384.0,1235588.0,Apr,4
2024-04-03,219574.0,2783.0,42880.0,198362,249738,277684,54983,149257.0,9613.0,1899.0,10564.0,9080.0,35893.0,997073.0,265237.0,1262310.0,Apr,4
2024-04-04,215235.0,2880.0,42176.0,196235,242298,270034,53250,144201.0,12417.0,3865.0,14349.0,8791.0,36598.0,982038.0,260291.0,1242329.0,Apr,4
2024-04-05,214935.0,3959.0,45268.0,205028,247541,263195,56445,146166.0,14205.0,4119.0,16695.0,9860.0,40197.0,1003451.0,264162.0,1267613.0,Apr,4
2024-04-06,164270.0,2686.0,39936.0,138273,158140,142798,45195,81865.0,13399.0,4146.0,13651.0,8794.0,22455.0,628716.0,206892.0,835608.0,Apr,4
2024-04-07,146646.0,3106.0,43483.0,125082,143661,127142,47574,68055.0,13021.0,4953.0,14075.0,7583.0,20043.0,571189.0,193235.0,764424.0,Apr,4
2024-04-08,179624.0,2453.0,40795.0,159953,198967,203412,51693,110727.0,12437.0,4771.0,14989.0,8763.0,29330.0,795042.0,222872.0,1017914.0,Apr,4
2024-04-09,175500.0,2495.0,45170.0,152799,187967,188202,56915,101938.0,13167.0,4054.0,13412.0,9945.0,29376.0,757775.0,223165.0,980940.0,Apr,4
2024-04-10,141775.0,3011.0,42441.0,124942,186888,180266,61197,97003.0,13232.0,3195.0,10581.0,8327.0,36527.0,722158.0,187227.0,909385.0,Apr,4
2024-04-11,145050.0,4865.0,47116.0,119246,176012,165380,62956,88536.0,13661.0,5361.0,14591.0,9065.0,40924.0,695732.0,197031.0,892763.0,Apr,4
2024-04-12,157759.0,2150.0,43860.0,130820,177926,170704,53776,94392.0,13467.0,5759.0,16555.0,9784.0,30960.0,704143.0,203769.0,907912.0,Apr,4
2024-04-13,134254.0,1903.0,40009.0,104348,145964,122924,43188,72068.0,13760.0,6172.0,17701.0,8899.0,23925.0,558949.0,176166.0,735115.0,Apr,4
2024-04-14,131917.0,2311.0,43314.0,102134,130563,116722,37998,67136.0,14443.0,6032.0,22152.0,7191.0,27623.0,531994.0,177542.0,709536.0,Apr,4
2024-04-15,207045.0,2899.0,44880.0,172157,209368,227652,49334,128156.0,13017.0,3425.0,15179.0,8122.0,34804.0,861214.0,254824.0,1116038.0,Apr,4
2024-04-16,215083.0,2718.0,43107.0,181350,227061,248474,51639,140859.0,10542.0,2823.0,12323.0,8130.0,36220.0,919421.0,260908.0,1180329.0,Apr,4
2024-04-17,214591.0,2756.0,43687.0,187724,237109,260804,52924,145894.0,9386.0,2410.0,11097.0,8345.0,35694.0,951387.0,261034.0,1212421.0,Apr,4
2024-04-18,216693.0,2905.0,42777.0,185814,233021,260304,52050,144008.0,10028.0,3211.0,14771.0,8328.0,36941.0,948476.0,262375.0,1210851.0,Apr,4
2024-04-19,214742.0,2984.0,44421.0,189184,240513,254263,53788,143869.0,11651.0,3719.0,18438.0,9434.0,39803.0,964662.0,262147.0,1226809.0,Apr,4
2024-04-20,156487.0,2773.0,38998.0,128980,172835,145335,42710,89429.0,11635.0,4369.0,17301.0,8495.0,24505.0,645594.0,198258.0,843852.0,Apr,4
2024-04-21,149283.0,2850.0,40217.0,113505,149974,124892,40789,74164.0,12151.0,3530.0,17801.0,7091.0,25411.0,569308.0,192350.0,761658.0,Apr,4
2024-04-22,222967.0,3065.0,42619.0,186110,232509,256725,53584,142827.0,10320.0,2286.0,12558.0,8111.0,35791.0,940821.0,268651.0,1209472.0,Apr,4
2024-04-23,226112.0,2969.0,43004.0,191353,243451,272842,55248,148808.0,7994.0,2184.0,10664.0,8151.0,34845.0,975540.0,272085.0,1247625.0,Apr,4
2024-04-24,226961.0,3030.0,41881.0,191429,248489,274518,55395,148782.0,8076.0,2276.0,10823.0,8331.0,34595.0,982714.0,271872.0,1254586.0,Apr,4
2024-04-25,223902.0,2653.0,42171.0,189166,244874,270387,55801,146571.0,10546.0,3557.0,14154.0,8434.0,35981.0,979471.0,268726.0,1248197.0,Apr,4
2024-04-26,221708.0,2874.0,44501.0,193453,251457,262936,56404,146185.0,12084.0,4370.0,18951.0,9461.0,41253.0,996554.0,269083.0,1265637.0,Apr,4
2024-04-27,156539.0,2865.0,39171.0,143091,192673,156561,47139,94517.0,11864.0,4761.0,16326.0,8494.0,27535.0,702961.0,198575.0,901536.0,Apr,4
2024-04-28,149248.0,2960.0,40715.0,117225,162298,133240,43748,77668.0,11982.0,3961.0,18057.0,7062.0,25912.0,601153.0,192923.0,794076.0,Apr,4
2024-04-29,222471.0,2869.0,44318.0,187311,237795,260006,55840,143725.0,10795.0,2092.0,12888.0,8322.0,36506.0,955280.0,269658.0,1224938.0,Apr,4
2024-04-30,230072.0,3032.0,44936.0,194819,256624,276262,58774,151140.0,10345.0,3632.0,14593.0,9759.0,36874.0,1012822.0,278040.0,1290862.0,Apr,4
2024-05-01,145290.0,2840.0,43591.0,119793,184437,142909,46327,87555.0,11480.0,5165.0,15904.0,7467.0,25261.0,646298.0,191721.0,838019.0,May,5
2024-05-02,227861.0,2708.0,46435.0,195431,250953,274442,54081,149260.0,10473.0,3078.0,14620.0,8455.0,37180.0,997973.0,277004.0,1274977.0,May,5
2024-05-03,222811.0,3234.0,47298.0,197806,251683,266068,60125,147846.0,11829.0,4105.0,18094.0,9541.0,40174.0,1007271.0,273343.0,1280614.0,May,5
2024-05-04,159686.0,2968.0,42270.0,143552,186860,162346,49000,97466.0,11828.0,4833.0,18494.0,8310.0,26807.0,709496.0,204924.0,914420.0,May,5
2024-05-05,152504.0,3100.0,45222.0,123295,171318,138060,46306,84630.0,12149.0,3545.0,19280.0,7018.0,26645.0,632246.0,200826.0,833072.0,May,5
2024-05-06,228581.0,2829.0,45846.0,192678,240363,262910,57200,146060.0,10839.0,2187.0,13035.0,8111.0,36384.0,969767.0,277256.0,1247023.0,May,5
2024-05-07,231226.0,3665.0,45374.0,198206,259675,283428,29351,151590.0,8722.0,1998.0,10716.0,8269.0,36179.0,988134.0,280265.0,1268399.0,May,5
2024-05-08,239656.0,3580.0,44998.0,199795,267109,288099,28097,155057.0,8555.0,2136.0,10990.0,8288.0,36008.0,1004134.0,288234.0,1292368.0,May,5
2024-05-09,231452.0,3008.0,45285.0,197917,253896,277288,52071,150250.0,10275.0,3195.0,14131.0,8746.0,36321.0,1004090.0,279745.0,1283835.0,May,5
